MSR_Id,MedianCarSpeed,Latitude,Longitude,Direction,Canton,Name,Direction:1,Street
CH:0769.02,,47.7224503,8.66835976,positive,SH,HERBLINGEN,positive,A 4
CH:0319.04,113.5,47.1410522,8.44602394,positive,ZG,BUONAS (AB),positive,A 4
CH:0248.04,,47.5420876,7.76009703,positive,AG,"RHEINFELDEN, AUTOBAHNZUBRINGER A3",positive,A 3
CH:0678.03,100.0,47.0836792,8.27282715,negative,LU,ANSCHL. EMMEN NORD,negative,A 2
CH:0678.04,100.0,47.083744,8.27288723,positive,LU,ANSCHL. EMMEN NORD,positive,A 2
CH:0319.02,121.0,47.1410217,8.4459095,negative,ZG,BUONAS (AB),negative,A 4
CH:0678.01,71.5999985,47.0834274,8.27382278,,LU,ANSCHL. EMMEN NORD,,A 2
CH:0561.02,42.0,47.3723679,8.41979027,,ZH,ANSCHLUSS URDORF S 1 - ZH1102,,A 4
CH:0678.02,94.0,47.0836525,8.27282619,negative,LU,ANSCHL. EMMEN NORD,negative,A 2
CH:0319.01,109.800003,47.1410065,8.44586849,negative,ZG,BUONAS (AB),negative,A 4
CH:0678.07,69.6999969,47.0838737,8.27362919,,LU,ANSCHL. EMMEN NORD,,A 2
CH:0678.08,70.8000031,47.0839005,8.27365398,,LU,ANSCHL. EMMEN NORD,,A 2
CH:0131.01,72.4000015,46.8281059,9.40422058,negative,GR,TAMINS,negative,H 19
CH:0248.02,,47.5418854,7.75970888,negative,AG,"RHEINFELDEN, AUTOBAHNZUBRINGER A3",negative,A 3
CH:0678.06,92.0,47.0838165,8.27288818,positive,LU,ANSCHL. EMMEN NORD,positive,A 2
CH:0248.03,,47.5420341,7.75982332,positive,AG,"RHEINFELDEN, AUTOBAHNZUBRINGER A3",positive,A 3
CH:0131.02,69.8000031,46.8280792,9.4042263,positive,GR,TAMINS,positive,H 19
CH:0027.01,72.5,46.7153511,8.88228989,negative,GR,DISENTIS E,negative,H 19
CH:0027.02,73.0,46.7153206,8.88231087,positive,GR,DISENTIS E,positive,H 19
CH:0528.04,100.800003,46.7300224,8.62692451,positive,UR,GURTNELLEN (AB),positive,A 2
CH:0340.05,,47.4585419,8.28537464,negative,AG,BADEN-WEST (AB) - AG1441,negative,A 1
CH:0528.01,95.8000031,46.7300987,8.62681007,negative,UR,GURTNELLEN (AB),negative,A 2
CH:0528.02,109.0,46.7300797,8.62683964,negative,UR,GURTNELLEN (AB),negative,A 2
CH:0340.07,,47.4586067,8.28535461,negative,AG,BADEN-WEST (AB) - AG1441,negative,A 1
CH:0340.02,,47.4581795,8.28518867,,AG,BADEN-WEST (AB) - AG1441,,A 1
CH:0340.04,,47.4584122,8.28536701,positive,AG,BADEN-WEST (AB) - AG1441,positive,A 1
CH:0340.03,,47.4584427,8.28535938,positive,AG,BADEN-WEST (AB) - AG1441,positive,A 1
CH:0573.03,102.599998,47.2965469,8.42879868,positive,ZH,"ISLISBERG, ISLISBERGTUNNEL S (AB) - ZH2103",positive,A 4
CH:0609.02,76.8000031,47.3790932,8.21835804,negative,AG,HENDSCHIKEN,negative,H 25
CH:0609.01,79.0,47.3791122,8.21839237,positive,AG,HENDSCHIKEN,positive,H 25
CH:0307.01,116.099998,47.4163246,9.64714527,negative,SG,OBERFAHR (AB),negative,A 13
CH:0573.02,95.5,47.2966309,8.42858791,negative,ZH,"ISLISBERG, ISLISBERGTUNNEL S (AB) - ZH2103",negative,A 4
CH:0307.02,124.0,47.4163246,9.64720249,negative,SG,OBERFAHR (AB),negative,A 13
CH:0307.03,125.0,47.4162903,9.64732933,positive,SG,OBERFAHR (AB),positive,A 13
CH:0307.04,117.0,47.4163322,9.6473732,positive,SG,OBERFAHR (AB),positive,A 13
CH:0516.03,120.699997,47.5302811,8.77274513,negative,ZH,ANSCHLUSS OBERWINTERTHUR 1 (AB),negative,A 1
CH:0516.02,117.300003,47.5302162,8.77275181,positive,ZH,ANSCHLUSS OBERWINTERTHUR 1 (AB),positive,A 1
CH:0516.01,105.599998,47.5301895,8.77277184,positive,ZH,ANSCHLUSS OBERWINTERTHUR 1 (AB),positive,A 1
CH:0516.06,78.0,47.5301895,8.77196503,,ZH,ANSCHLUSS OBERWINTERTHUR 1 (AB),,A 1
CH:0516.05,54.7999992,47.5307274,8.77410126,,ZH,ANSCHLUSS OBERWINTERTHUR 1 (AB),,A 1
CH:0281.06,,47.5231934,8.715415,negative,ZH,OHRINGEN ANSCHLUSS 1 (AB),negative,A 1
CH:0281.05,,47.523159,8.71540928,negative,ZH,OHRINGEN ANSCHLUSS 1 (AB),negative,A 1
CH:0610.02,124.0,46.8570786,9.50711346,negative,GR,"CHUR, OBERE AU (AB) - GR253",negative,A 13
CH:0610.01,115.799999,46.8570824,9.50706577,negative,GR,"CHUR, OBERE AU (AB) - GR253",negative,A 13
CH:0610.04,112.5,46.8570709,9.50725365,positive,GR,"CHUR, OBERE AU (AB) - GR253",positive,A 13
CH:0610.03,122.049999,46.8570709,9.50721455,positive,GR,"CHUR, OBERE AU (AB) - GR253",positive,A 13
CH:0281.02,110.199997,47.5229225,8.71492577,,ZH,OHRINGEN ANSCHLUSS 1 (AB),,A 1
CH:0281.01,99.3000031,47.5231285,8.71366215,,ZH,OHRINGEN ANSCHLUSS 1 (AB),,A 1
CH:0281.04,55.5,47.5231094,8.71538353,positive,ZH,OHRINGEN ANSCHLUSS 1 (AB),positive,A 1
CH:0281.03,71.1999969,47.5230751,8.71537018,positive,ZH,OHRINGEN ANSCHLUSS 1 (AB),positive,A 1
CH:0049.02,89.0,46.9763336,8.33585072,negative,NW,STANSSTAD S (AB),negative,A 2
CH:0565.03,90.3000031,47.3404617,8.4434433,negative,ZH,AESCHERTUNNEL (AB) - ZH1201,negative,A 3
CH:0049.01,80.8000031,46.9763145,8.33581638,negative,NW,STANSSTAD S (AB),negative,A 2
CH:0565.02,99.1999969,47.3405418,8.44342899,negative,ZH,AESCHERTUNNEL (AB) - ZH1201,negative,A 3
CH:0565.05,89.9000015,47.3402405,8.44348049,positive,ZH,AESCHERTUNNEL (AB) - ZH1201,positive,A 3
CH:0565.04,100.099998,47.3403091,8.44347286,positive,ZH,AESCHERTUNNEL (AB) - ZH1201,positive,A 3
CH:0760.03,64.0999985,47.3458595,8.74358654,negative,ZH,USTER O,negative,A 15
CH:0565.01,105.900002,47.3406143,8.44342995,negative,ZH,AESCHERTUNNEL (AB) - ZH1201,negative,A 3
CH:0049.04,79.9000015,46.9763908,8.33595657,positive,NW,STANSSTAD S (AB),positive,A 2
CH:0049.03,86.6999969,46.976368,8.33591461,positive,NW,STANSSTAD S (AB),positive,A 2
CH:0164.02,75.5,46.2980766,7.85094547,negative,VS,VISP W,negative,H 9
CH:0164.01,76.3000031,46.2980309,7.85094213,positive,VS,VISP W,positive,H 9
CH:0760.01,62.5999985,47.3458557,8.74349403,positive,ZH,USTER O,positive,A 15
CH:0003.01,47.5,46.1050797,8.69817543,negative,TI,BRISSAGO S,negative,H 13
CH:0565.06,77.9000015,47.3401566,8.4434948,positive,ZH,AESCHERTUNNEL (AB) - ZH1201,positive,A 3
CH:0210.01,,47.5284805,7.73766994,,BL,"AUGST S, VERZW. A2/A3 (AB)",,A 2
CH:0210.02,,47.52882,7.73723125,negative,BL,"AUGST S, VERZW. A2/A3 (AB)",negative,A 2
CH:0210.05,,47.5289574,7.73736811,positive,BL,"AUGST S, VERZW. A2/A3 (AB)",positive,A 2
CH:0210.06,,47.5287437,7.73787498,,BL,"AUGST S, VERZW. A2/A3 (AB)",,A 2
CH:0210.03,,47.5288429,7.73725605,negative,BL,"AUGST S, VERZW. A2/A3 (AB)",negative,A 2
CH:0692.02,51.0,47.0075607,9.07840347,negative,GL,"GLARUS S, MITLOEDI",negative,H 17
CH:0611.02,,46.7833862,9.41544628,positive,GR,"ROTHENBRUNNEN, TUNNEL ISLA BELLA (AB) - GR305",positive,A 13
CH:0577.03,93.4000015,47.349968,8.47027016,negative,ZH,UETLIBERGTUNNEL MITTE (AB) - ZH1207,negative,A 3
CH:0577.04,103.599998,47.3497925,8.47028542,positive,ZH,UETLIBERGTUNNEL MITTE (AB) - ZH1207,positive,A 3
CH:0577.05,97.0,47.3497467,8.47028446,positive,ZH,UETLIBERGTUNNEL MITTE (AB) - ZH1207,positive,A 3
CH:0611.01,,46.78339,9.41539478,negative,GR,"ROTHENBRUNNEN, TUNNEL ISLA BELLA (AB) - GR305",negative,A 13
CH:0577.02,96.4000015,47.3500214,8.47027111,negative,ZH,UETLIBERGTUNNEL MITTE (AB) - ZH1207,negative,A 3
CH:0291.03,95.5,46.5462418,6.56887865,positive,VD,RENENS (AR),positive,A 1
CH:0107.01,116.5,46.8758278,7.2757535,positive,FR,WUENNEWIL (AB),positive,A 12
CH:0291.02,87.4000015,46.5462379,6.56892681,positive,VD,RENENS (AR),positive,A 1
CH:0107.04,113.400002,46.8759384,7.27569199,negative,FR,WUENNEWIL (AB),negative,A 12
CH:0291.06,88.8000031,46.5462494,6.56869459,negative,VD,RENENS (AR),negative,A 1
CH:0291.05,93.5,46.5462456,6.56873703,negative,VD,RENENS (AR),negative,A 1
CH:0107.02,120.699997,46.8758545,7.27573681,positive,FR,WUENNEWIL (AB),positive,A 12
CH:0291.04,97.0,46.5462456,6.5687809,negative,VD,RENENS (AR),negative,A 1
CH:0107.03,121.199997,46.8759003,7.2757144,negative,FR,WUENNEWIL (AB),negative,A 12
CH:0209.01,72.9000015,46.0787849,7.05324221,negative,VS,"MARTIGNY, LE BROCARD",negative,H 21
CH:0209.03,70.0,46.0787621,7.05332327,positive,VS,"MARTIGNY, LE BROCARD",positive,H 21
CH:0234.01,104.099998,46.7599792,6.68550444,positive,VD,"YVERDON, TUN. DE POMY (AR)",positive,A 1
CH:0234.02,112.5,46.7599983,6.6854744,positive,VD,"YVERDON, TUN. DE POMY (AR)",positive,A 1
CH:0234.03,113.0,46.7601013,6.68534136,negative,VD,"YVERDON, TUN. DE POMY (AR)",negative,A 1
CH:0234.04,106.0,46.760128,6.68530416,negative,VD,"YVERDON, TUN. DE POMY (AR)",negative,A 1
CH:0850.04,61.0,47.6917839,8.62686825,,ZH,CHOLFIRST NORD,,A 4
CH:0850.03,58.9000015,47.691288,8.62623215,positive,ZH,CHOLFIRST NORD,positive,A 4
CH:0850.02,78.4000015,47.6912766,8.62618637,negative,ZH,CHOLFIRST NORD,negative,A 4
CH:0850.01,74.5999985,47.6912613,8.62614918,negative,ZH,CHOLFIRST NORD,negative,A 4
CH:0508.01,76.4000015,45.8931046,8.97589874,negative,TI,MENDRISIO N (AS),negative,A 2
CH:0139.02,76.3000031,47.2101326,7.59657192,positive,SO,LUTERBACH (AB),positive,A 5
CH:0139.01,82.6999969,47.20998,7.59652567,positive,SO,LUTERBACH (AB),positive,A 5
CH:0508.02,83.0,45.8931084,8.97594738,negative,TI,MENDRISIO N (AS),negative,A 2
CH:0139.04,84.4000015,47.2103004,7.59650707,negative,SO,LUTERBACH (AB),negative,A 5
CH:0139.03,93.5,47.2102242,7.5965085,negative,SO,LUTERBACH (AB),negative,A 5
CH:0508.05,33.0,45.8929939,8.97627163,,TI,MENDRISIO N (AS),,A 2
CH:0395.01,72.0,46.45998,7.28191614,positive,BE,GSTAAD S,positive,H 142
CH:0508.03,48.5,45.8931084,8.97605324,positive,TI,MENDRISIO N (AS),positive,A 2
CH:0395.02,72.0,46.4599876,7.28188372,negative,BE,GSTAAD S,negative,H 142
CH:0541.03,120.0,47.149437,8.42784119,positive,ZG,GISIKON (AB),positive,A 14
CH:0541.01,110.0,47.1495132,8.42770767,negative,ZG,GISIKON (AB),negative,A 14
CH:0849.02,69.0999985,47.6932373,8.62518597,negative,SH,FAESENSTAUB SUED,negative,A 4
CH:0849.01,55.2999992,47.6938057,8.62423706,,SH,FAESENSTAUB SUED,,A 4
CH:0849.04,61.5999985,47.6932373,8.62523651,positive,SH,FAESENSTAUB SUED,positive,A 4
CH:0849.03,48.0,47.693737,8.62427902,,SH,FAESENSTAUB SUED,,A 4
CH:0849.05,37.0999985,47.6932373,8.62528419,,SH,FAESENSTAUB SUED,,A 4
CH:0541.04,109.300003,47.1493912,8.42791939,positive,ZG,GISIKON (AB),positive,A 14
CH:0326.01,112.900002,46.8890991,7.34098482,positive,FR,FLAMATT E (AB),positive,A 12
CH:0326.02,120.5,46.8891258,7.34097195,positive,FR,FLAMATT E (AB),positive,A 12
CH:0326.03,122.0,46.8891792,7.34094954,negative,FR,FLAMATT E (AB),negative,A 12
CH:0326.04,112.599998,46.8892059,7.34093571,negative,FR,FLAMATT E (AB),negative,A 12
CH:0222.04,116.400002,46.8402748,6.92628002,negative,FR,PAYERNE N (AR),negative,A 1
CH:0383.08,73.3000031,47.3493843,8.52370453,,ZH,ZUERICH BRUNAU (AB) 1,,A 3
CH:0383.07,83.5,47.3494034,8.52366638,,ZH,ZUERICH BRUNAU (AB) 1,,A 3
CH:0383.06,82.0,47.3494301,8.52362823,negative,ZH,ZUERICH BRUNAU (AB) 1,negative,A 3
CH:0035.05,88.3000031,47.0386581,9.46302986,positive,SG,TRUEBBACH S (AB),positive,A 13
CH:0383.05,90.4000015,47.349453,8.52359676,negative,ZH,ZUERICH BRUNAU (AB) 1,negative,A 3
CH:0310.04,116.5,47.2611198,9.52779293,positive,SG,SENNWALD (AB),positive,A 13
CH:0383.04,93.5999985,47.3494949,8.52352524,positive,ZH,ZUERICH BRUNAU (AB) 1,positive,A 3
CH:0383.03,84.8000031,47.3495178,8.52349091,positive,ZH,ZUERICH BRUNAU (AB) 1,positive,A 3
CH:0035.03,87.0,47.0388794,9.46276188,negative,SG,TRUEBBACH S (AB),negative,A 13
CH:0310.03,124.199997,47.2611275,9.52774429,positive,SG,SENNWALD (AB),positive,A 13
CH:0035.02,81.4000015,47.0388908,9.46272087,negative,SG,TRUEBBACH S (AB),negative,A 13
CH:0310.02,122.599998,47.2611427,9.52763748,negative,SG,SENNWALD (AB),negative,A 13
CH:0310.01,115.400002,47.2611465,9.52758503,negative,SG,SENNWALD (AB),negative,A 13
CH:0222.01,117.0,46.8401833,6.92643881,positive,FR,PAYERNE N (AR),positive,A 1
CH:0222.03,123.400002,46.8402519,6.92631626,negative,FR,PAYERNE N (AR),negative,A 1
CH:0222.02,,46.8402061,6.92639828,positive,FR,PAYERNE N (AR),positive,A 1
CH:0229.04,112.300003,47.3161469,7.94424963,negative,AG,OFTRINGEN E (AB),negative,A 1
CH:0229.01,105.800003,47.316021,7.94433308,positive,AG,OFTRINGEN E (AB),positive,A 1
CH:0229.02,115.699997,47.3160477,7.94431257,positive,AG,OFTRINGEN E (AB),positive,A 1
CH:0023.01,112.400002,47.0526123,7.53781891,positive,BE,MATTSTETTEN (AB),positive,A 1
CH:0184.03,104.800003,46.9354095,7.3967948,negative,BE,"BERN, BUEMPLIZ (AB)",negative,A 12
CH:0184.04,96.0999985,46.9354248,7.39674664,negative,BE,"BERN, BUEMPLIZ (AB)",negative,A 12
CH:0023.02,119.5,47.052639,7.53777504,positive,BE,MATTSTETTEN (AB),positive,A 1
CH:0184.01,98.8000031,46.9353867,7.39692593,positive,BE,"BERN, BUEMPLIZ (AB)",positive,A 12
CH:0184.02,106.0,46.9354019,7.3968811,positive,BE,"BERN, BUEMPLIZ (AB)",positive,A 12
CH:0115.01,74.9000015,47.0602303,8.28798389,negative,LU,"LUZERN, REUSSPORTTUNNEL (AB)",negative,A 2
CH:0023.03,115.300003,47.052681,7.53770494,negative,BE,MATTSTETTEN (AB),negative,A 1
CH:0115.06,72.3000031,47.0603104,8.28822994,positive,LU,"LUZERN, REUSSPORTTUNNEL (AB)",positive,A 2
CH:0023.04,108.599998,47.0527039,7.53766823,negative,BE,MATTSTETTEN (AB),negative,A 1
CH:0115.05,75.0,47.0603027,8.28820229,positive,LU,"LUZERN, REUSSPORTTUNNEL (AB)",positive,A 2
CH:0115.04,78.5999985,47.0602837,8.28816414,positive,LU,"LUZERN, REUSSPORTTUNNEL (AB)",positive,A 2
CH:0115.03,80.5,47.0602531,8.28805542,negative,LU,"LUZERN, REUSSPORTTUNNEL (AB)",negative,A 2
CH:0647.02,113.5,46.7805443,7.09024715,positive,FR,ANSCHLUSS MATRAN S,positive,A 12
CH:0217.03,123.0,47.4713593,9.00620651,negative,TG,MUENCHWILEN E (AB),negative,A 1
CH:0217.02,122.300003,47.471283,9.00621223,positive,TG,MUENCHWILEN E (AB),positive,A 1
CH:0378.07,47.0,47.6736412,8.62343121,,ZH,UHWIESEN ANSCHLUSS (AB),,A 4
CH:0217.04,113.400002,47.4713898,9.00620461,negative,TG,MUENCHWILEN E (AB),negative,A 1
CH:0378.06,71.6999969,47.6719437,8.62265968,,ZH,UHWIESEN ANSCHLUSS (AB),,A 4
CH:0322.01,78.0999985,46.6532211,9.45159245,negative,GR,ZILLIS (AS),negative,A 13
CH:0322.02,75.0999985,46.6532135,9.45163155,positive,GR,ZILLIS (AS),positive,A 13
CH:0127.02,103.0,46.7430305,6.52358913,negative,VD,ORBE N (AR),negative,A 9
CH:0127.01,83.0999985,46.7429924,6.52360582,positive,VD,ORBE N (AR),positive,A 9
CH:0647.04,75.4000015,46.7803345,7.08991385,,FR,ANSCHLUSS MATRAN S,,A 12
CH:0217.01,114.300003,47.4712486,9.00621414,positive,TG,MUENCHWILEN E (AB),positive,A 1
CH:0647.03,121.900002,46.7805252,7.09019327,positive,FR,ANSCHLUSS MATRAN S,positive,A 12
CH:0521.01,59.0,46.1073837,8.76375389,negative,TI,CAVIANO DOGANA DIRINELLA,negative,H 405
CH:0378.04,62.0,47.672657,8.62260151,,ZH,UHWIESEN ANSCHLUSS (AB),,A 4
CH:0378.03,106.0,47.6732559,8.62300873,negative,ZH,UHWIESEN ANSCHLUSS (AB),negative,A 4
CH:0521.02,59.2999992,46.1073685,8.76378536,positive,TI,CAVIANO DOGANA DIRINELLA,positive,H 405
CH:0378.02,98.0,47.6732674,8.62296104,negative,ZH,UHWIESEN ANSCHLUSS (AB),negative,A 4
CH:0098.02,60.0,46.3334732,9.53079796,positive,GR,CASTASEGNA,positive,H 3
CH:0837.04,94.9000015,47.4086685,8.58646584,positive,ZH,SCHWAMENDINGEN (AB),positive,A 1
CH:0837.05,78.8000031,47.4087906,8.58653164,negative,ZH,SCHWAMENDINGEN (AB),negative,A 1
CH:0837.02,98.5999985,47.4085922,8.58643055,positive,ZH,SCHWAMENDINGEN (AB),positive,A 1
CH:0837.03,101.900002,47.4086304,8.58644485,positive,ZH,SCHWAMENDINGEN (AB),positive,A 1
CH:0837.06,78.5,47.4088211,8.58654785,negative,ZH,SCHWAMENDINGEN (AB),negative,A 1
CH:0837.07,89.1999969,47.4088554,8.58656025,negative,ZH,SCHWAMENDINGEN (AB),negative,A 1
CH:0314.04,114.199997,47.1812935,8.99008465,negative,SG,REICHENBURG (AB),negative,A 3
CH:0801.02,108.800003,47.0134659,7.00916719,negative,NE,MARIN EST (AB),negative,A 5
CH:0172.02,50.0999985,46.3182831,6.97584009,negative,VD,"AIGLE, PONT GRANDE EAU",negative,H 11
CH:0314.01,113.800003,47.1811714,8.98999691,positive,SG,REICHENBURG (AB),positive,A 3
CH:0042.03,,46.9585876,7.47038126,positive,BE,UMF. BERN OST (AB),positive,A 6
CH:0172.01,55.7000008,46.3182564,6.97586966,positive,VD,"AIGLE, PONT GRANDE EAU",positive,H 11
CH:0314.03,124.0,47.1812668,8.99006176,negative,SG,REICHENBURG (AB),negative,A 3
CH:0042.01,,46.9586525,7.47029781,negative,BE,UMF. BERN OST (AB),negative,A 6
CH:0314.02,122.599998,47.1812019,8.99001789,positive,SG,REICHENBURG (AB),positive,A 3
CH:0801.04,83.0,47.0136909,7.00982666,,NE,MARIN EST (AB),,A 5
CH:0801.03,71.9000015,47.0135841,7.00646591,,NE,MARIN EST (AB),,A 5
CH:0590.03,102.599998,47.3472481,8.42823315,negative,ZH,ANSCHLUSS BIRMENSDORF 2 (AB) - ZH1108,negative,A 3
CH:0286.01,54.0,47.4103279,8.61696148,positive,ZH,WALLISELLEN (AB),positive,A 1
CH:0603.04,110.099998,47.1144638,9.33470917,negative,SG,"WALENSTADT, TSCHERLACH (AB)",negative,A 3
CH:0590.01,82.0,47.3472786,8.42831039,negative,ZH,ANSCHLUSS BIRMENSDORF 2 (AB) - ZH1108,negative,A 3
CH:0603.02,122.099998,47.1147003,9.33356476,positive,SG,"WALENSTADT, TSCHERLACH (AB)",positive,A 3
CH:0603.01,113.599998,47.1146736,9.33354473,positive,SG,"WALENSTADT, TSCHERLACH (AB)",positive,A 3
CH:0160.01,97.8000031,47.1875916,7.20984983,negative,BE,LA HEUTTE (AR),negative,A 16
CH:0160.02,104.300003,47.1876221,7.20985365,negative,BE,LA HEUTTE (AR),negative,A 16
CH:0160.03,106.5,47.1876793,7.20986176,positive,BE,LA HEUTTE (AR),positive,A 16
CH:0160.04,97.8000031,47.1877136,7.20986366,positive,BE,LA HEUTTE (AR),positive,A 16
CH:0334.01,75.0,47.5234451,8.71895599,,ZH,OHRINGEN ANSCHLUSS 2 (AB),,A 1
CH:0334.02,54.0,47.5232773,8.71492577,,ZH,OHRINGEN ANSCHLUSS 2 (AB),,A 1
CH:0286.05,85.9000015,47.4104729,8.6168499,negative,ZH,WALLISELLEN (AB),negative,A 1
CH:0286.04,96.5999985,47.4104195,8.61689472,positive,ZH,WALLISELLEN (AB),positive,A 1
CH:0286.03,98.5,47.4103889,8.61691093,positive,ZH,WALLISELLEN (AB),positive,A 1
CH:0286.02,99.1999969,47.4103584,8.61693382,positive,ZH,WALLISELLEN (AB),positive,A 1
CH:0286.08,78.4000015,47.4105606,8.61678696,negative,ZH,WALLISELLEN (AB),negative,A 1
CH:0764.02,47.2999992,47.2163277,8.61103725,positive,ZH,HIRZEL,positive,H 338
CH:0286.07,84.5,47.4105301,8.6168108,negative,ZH,WALLISELLEN (AB),negative,A 1
CH:0286.06,87.5,47.4104996,8.61683178,negative,ZH,WALLISELLEN (AB),negative,A 1
CH:0054.05,35.7000008,47.3198128,8.53456116,,ZH,ADLISWIL (AB),,A 3
CH:0302.03,112.800003,47.484272,9.44199085,positive,SG,"ARBON, A1/ZUBRINGER SG",positive,A 23
CH:0302.01,101.699997,47.4842186,9.44186306,negative,SG,"ARBON, A1/ZUBRINGER SG",negative,A 23
CH:0054.04,100.599998,47.3197899,8.53450966,negative,ZH,ADLISWIL (AB),negative,A 3
CH:0302.02,114.0,47.4842339,9.44190311,negative,SG,"ARBON, A1/ZUBRINGER SG",negative,A 23
CH:0054.02,122.400002,47.3197403,8.53437233,positive,ZH,ADLISWIL (AB),positive,A 3
CH:0721.01,62.5,46.2037086,7.01202011,,VS,CCTL - ST MAURICE WEST,,A 9
CH:0721.02,59.7999992,46.2053566,7.0112524,,VS,CCTL - ST MAURICE WEST,,A 9
CH:0672.02,106.0,46.9119492,6.79872417,positive,NE,GORGIER (AR),positive,A 5
CH:0672.01,99.8000031,46.9119492,6.79874706,positive,NE,GORGIER (AR),positive,A 5
CH:0813.01,45.2999992,47.3998146,8.54857635,,ZH,MILCHBUCK,,A 1L
CH:0813.02,43.0,47.399826,8.54852962,,ZH,MILCHBUCK,,A 1L
CH:0813.03,63.9000015,47.3997765,8.54818821,positive,ZH,MILCHBUCK,positive,A 1L
CH:0708.01,75.0,46.9156113,9.76004219,positive,GR,KUEBLIS,positive,A 28
CH:0708.02,75.5999985,46.9156265,9.76006603,negative,GR,KUEBLIS,negative,A 28
CH:0066.01,62.0,47.4054146,8.45942307,,ZH,SCHLIEREN (AB),,A 1
CH:0298.04,110.199997,47.4026527,8.2071352,negative,AG,OTHMARSINGEN (AB),negative,A 1
CH:0813.04,58.5,47.3998528,8.54810047,,ZH,MILCHBUCK,,A 1L
CH:0813.05,,47.3998871,8.54804134,negative,ZH,MILCHBUCK,negative,A 1L
CH:0066.07,113.0,47.4056396,8.45957851,negative,ZH,SCHLIEREN (AB),negative,A 1
CH:0066.03,112.800003,47.4054985,8.45946407,positive,ZH,SCHLIEREN (AB),positive,A 1
CH:0298.01,107.599998,47.4025116,8.20724678,positive,AG,OTHMARSINGEN (AB),positive,A 1
CH:0066.02,104.199997,47.4054718,8.45944881,positive,ZH,SCHLIEREN (AB),positive,A 1
CH:0298.02,118.5,47.4025307,8.207201,positive,AG,OTHMARSINGEN (AB),positive,A 1
CH:0066.05,128.399994,47.4055786,8.4595232,negative,ZH,SCHLIEREN (AB),negative,A 1
CH:0066.04,124.5,47.4055367,8.45948982,positive,ZH,SCHLIEREN (AB),positive,A 1
CH:0615.01,45.2999992,46.9669456,8.35313797,,NW,ANSCHLUSS STANS NORD RI ALTDORF (AB),,A 2
CH:0615.03,116.0,46.9669991,8.35350227,negative,NW,ANSCHLUSS STANS NORD RI ALTDORF (AB),negative,A 2
CH:0589.02,90.5,47.3484497,8.4264822,positive,ZH,ANSCHLUSS BIRMENSDORF 1 (AB) - ZH1107,positive,A 3
CH:0159.03,118.5,47.0954132,8.2460804,positive,LU,"EMMENBRUECKE, RIFFIG (AB)",positive,A 2
CH:0346.01,,47.5391884,7.75458145,,AG,RHEINFELDEN (AB) - AG1425,,A 3
CH:0589.01,99.0999985,47.3484688,8.42651558,positive,ZH,ANSCHLUSS BIRMENSDORF 1 (AB) - ZH1107,positive,A 3
CH:0346.02,,47.5398712,7.75665522,positive,AG,RHEINFELDEN (AB) - AG1425,positive,A 3
CH:0159.04,107.5,47.095417,8.24613285,positive,LU,"EMMENBRUECKE, RIFFIG (AB)",positive,A 2
CH:0159.01,110.199997,47.0954018,8.24593163,negative,LU,"EMMENBRUECKE, RIFFIG (AB)",negative,A 2
CH:0346.03,,47.5399017,7.75663328,positive,AG,RHEINFELDEN (AB) - AG1425,positive,A 3
CH:0346.05,,47.5400047,7.7566061,negative,AG,RHEINFELDEN (AB) - AG1425,negative,A 3
CH:0346.06,,47.5400352,7.7565856,,AG,RHEINFELDEN (AB) - AG1425,,A 3
CH:0533.01,76.1999969,47.5568123,8.68976212,positive,ZH,HENGGART (AB) - ZH0497,positive,A 4
CH:0533.02,81.8000031,47.5567932,8.68980026,positive,ZH,HENGGART (AB) - ZH0497,positive,A 4
CH:0776.02,59.2999992,47.3614426,9.29439259,negative,AR,WALDSTATT,negative,H 8
CH:0078.03,85.9000015,46.7795105,6.92038774,negative,VD,PAYERNE S,negative,H 1
CH:0834.02,76.8000031,47.1255989,7.26373196,positive,BE,LAENGHOLZTUNNEL,positive,A 5
CH:0834.04,71.3000031,47.125679,7.2634573,negative,BE,LAENGHOLZTUNNEL,negative,A 5
CH:0834.03,69.8000031,47.1256371,7.26356411,negative,BE,LAENGHOLZTUNNEL,negative,A 5
CH:0250.04,114.0,46.3121719,6.94695234,negative,VD,AIGLE E (AR),negative,A 9
CH:0513.03,111.400002,47.2564697,7.68671656,negative,BE,WANGEN A. A. (AB),negative,A 1
CH:0250.01,114.099998,46.3121071,6.94677973,positive,VD,AIGLE E (AR),positive,A 9
CH:0250.02,122.900002,46.3121223,6.94681978,positive,VD,AIGLE E (AR),positive,A 9
CH:0513.04,104.400002,47.2565041,7.68671083,negative,BE,WANGEN A. A. (AB),negative,A 1
CH:0513.01,106.0,47.2563972,7.68702841,positive,BE,WANGEN A. A. (AB),positive,A 1
CH:0513.02,112.699997,47.2564278,7.68702459,positive,BE,WANGEN A. A. (AB),positive,A 1
CH:0078.01,83.5999985,46.7794991,6.92047358,positive,VD,PAYERNE S,positive,H 1
CH:0078.02,96.0,46.7795029,6.9204278,negative,VD,PAYERNE S,negative,H 1
CH:0399.01,51.5,46.7829361,7.06363297,positive,FR,ROSE,positive,H 181
CH:0112.02,,47.0209732,7.03112411,positive,NE,PONT DE THIELLE,positive,H 10
